GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
5000900US0402,0402,"Congressional District 2 (109th Congress), Arizona",897525,18569,724136,15668,645856,13392,27579,4766,17538,3996,17861,3574,1848,1035,1133,739,12321,2561,408,359,11913,2497,173389,13473,92925,11055,1118,1042,1732,866,441,300,224,366,66730,8901,10219,2815,6963,2139,3256,1687
5000900US0403,0403,"Congressional District 3 (109th Congress), Arizona",699585,21123,558361,15198,503091,14373,20028,4409,7616,2541,17551,4308,628,427,1865,1034,7582,1529,257,338,7325,1530,141224,14231,99352,13131,952,1112,578,602,528,507,417,680,34919,6116,4478,1471,3016,991,1462,1086
5000900US0404,0404,"Congressional District 4 (109th Congress), Arizona",707088,16595,247465,11509,159935,8535,53371,5825,15232,3844,9644,2912,1500,1239,483,333,7300,2304,550,423,6750,2132,459623,16160,319907,14850,1518,847,3645,1429,969,598,206,340,126582,12583,6796,1901,5151,1836,1645,579
5000900US0405,0405,"Congressional District 5 (109th Congress), Arizona",671465,20328,558187,14979,478607,13177,19537,3232,15533,3297,32232,5345,1055,674,1162,694,10061,2212,130,185,9931,2239,113278,10882,85265,10497,818,614,1284,797,962,815,0,291,21581,4168,3368,1278,2299,995,1069,620
5000900US0406,0406,"Congressional District 6 (109th Congress), Arizona",948360,22326,744924,15284,670876,15000,20888,3751,6938,2572,27989,3987,2323,1556,896,683,15014,3306,564,429,14450,3261,203436,14799,132125,11232,1205,1791,1404,789,725,840,0,291,60654,8818,7323,1878,4928,1437,2395,1237
5000900US0407,0407,"Congressional District 7 (109th Congress), Arizona",787055,15961,355613,10854,272564,9270,26114,4067,33135,3170,12681,2457,809,609,1775,1183,8535,1588,1095,589,7440,1622,431442,12762,204584,12935,2380,999,11859,3310,803,665,0,291,192452,12001,19364,3426,15204,2908,4160,1897
5000900US0408,0408,"Congressional District 8 (109th Congress), Arizona",725077,11283,580553,9311,520724,7864,22967,2476,4755,1299,16754,2135,700,594,1606,922,13047,2830,664,495,12383,2848,144524,8365,75210,5923,538,364,1854,1246,715,579,267,312,59453,7471,6487,2368,4330,1847,2157,1009
5000900US0501,0501,"Congressional District 1 (109th Congress), Arkansas",675114,2760,663170,2954,536398,2751,113300,2837,3518,1094,2832,1619,0,257,123,162,6999,1903,87,147,6912,1903,11944,1302,6713,1556,955,794,121,242,0,257,0,257,3217,1345,938,602,938,602,0,257
5000900US0502,0502,"Congressional District 2 (109th Congress), Arkansas",704974,3114,680166,2852,513724,2736,146240,1404,3015,804,8355,414,332,382,335,299,8165,1882,382,390,7783,1784,24808,1387,15215,2506,152,221,914,699,59,97,0,257,7695,2174,773,417,457,330,316,271
5000900US0503,0503,"Congressional District 3 (109th Congress), Arkansas",765390,4024,689532,3744,632789,3753,17939,1313,10157,1592,13204,1239,1597,185,1087,871,12759,2470,434,476,12325,2414,75858,1498,30391,4249,344,455,347,336,0,257,116,130,41759,4159,2901,1229,1850,762,1051,863
5000900US0504,0504,"Congressional District 4 (109th Congress), Arkansas",665394,3079,639721,3371,463011,3125,158508,2651,4476,970,3625,902,0,257,780,562,9321,1783,157,223,9164,1797,25673,1322,9983,1898,242,243,239,239,93,76,0,257,13268,2006,1848,842,1147,603,701,496
5000900US0601,0601,"Congressional District 1 (109th Congress), California",686677,8455,539894,6100,455487,6126,11991,1164,15116,2288,39543,2202,1453,879,1414,725,14890,2390,889,467,14001,2377,146783,5420,81262,7037,86,104,1905,1418,819,660,99,168,55627,6974,6985,1843,4937,1673,2048,955
5000900US0602,0602,"Congressional District 2 (109th Congress), California",701123,6602,583834,5561,512446,5044,7289,1706,10190,1457,28221,2180,529,364,604,452,24555,2885,516,411,24039,2842,117289,3396,53129,4784,612,640,2833,1163,243,287,35,59,50589,4906,9848,2711,6327,2193,3521,1432
5000900US0603,0603,"Congressional District 3 (109th Congress), California",785650,16355,678945,13173,516232,10780,46599,5891,6815,1570,85424,7423,2935,1364,1141,747,19799,2490,595,507,19204,2434,106705,8486,44201,4853,694,372,561,527,621,377,180,226,52384,7444,8064,1985,3667,1106,4397,1586
5000900US0604,0604,"Congressional District 4 (109th Congress), California",748169,6954,674714,6896,605309,6690,8605,1816,6874,1547,33516,2618,1471,1089,2617,1643,16322,2461,1728,1348,14594,2092,73455,1408,34423,3656,160,214,2603,1600,138,165,162,254,31998,3365,3971,1286,2667,1127,1304,722
5000900US0605,0605,"Congressional District 5 (109th Congress), California",658493,15422,489356,11847,258974,9208,91135,5737,5507,1503,101025,7110,7523,1500,3080,1664,22112,3366,1196,724,20916,3282,169137,8451,77462,8799,1461,755,3111,1983,1595,899,143,182,74160,6747,11205,3407,4943,1598,6262,2873
5000900US0606,0606,"Congressional District 6 (109th Congress), California",641428,6631,526595,5017,462461,5608,14359,1186,2461,814,30454,2222,1133,734,1309,755,14418,1930,621,416,13797,1841,114833,4642,51328,6792,606,485,989,695,1196,784,81,100,56798,7636,3835,1283,2524,1077,1311,755
5000900US0607,0607,"Congressional District 7 (109th Congress), California",654534,14838,481974,11494,250812,9030,102079,6416,2433,935,100528,5511,4704,1608,3540,1541,17878,2762,593,335,17285,2771,172560,9215,61536,7150,950,591,1899,1034,1243,751,86,102,98069,9126,8777,2245,5545,1755,3232,1283
5000900US0608,0608,"Congressional District 8 (109th Congress), California",602099,8779,505510,8836,262692,5132,46927,1731,1350,417,174312,6465,3030,665,1960,828,15239,2036,575,368,14664,1982,96589,2078,58548,4147,848,482,1391,942,367,266,0,289,31817,4242,3618,1158,2398,921,1220,720
5000900US0609,0609,"Congressional District 9 (109th Congress), California",623539,14475,488258,12763,219466,7674,133704,5934,2020,642,107678,8274,3272,1874,5276,2281,16842,2532,949,562,15893,2397,135281,9328,58352,7210,2189,1145,2362,1192,703,527,0,289,66745,7537,4930,1766,3292,1321,1638,861
5000900US0610,0610,"Congressional District 10 (109th Congress), California",683572,16416,551945,12732,398771,11472,48443,6085,2669,1132,73883,5917,2765,1185,3992,2310,21422,4137,1588,1056,19834,4023,131627,10738,44269,5780,903,565,759,601,1166,827,56,92,77902,9434,6572,1980,4236,1682,2336,1140
5000900US0611,0611,"Congressional District 11 (109th Congress), California",792039,14214,605223,11017,425137,9382,36423,4634,4152,1485,108888,7628,4326,2370,1762,958,24535,3687,1712,937,22823,3639,186816,9902,107803,8215,1062,790,876,1026,1783,705,0,289,64655,8158,10637,2448,5941,1802,4696,1977
5000900US0612,0612,"Congressional District 12 (109th Congress), California",642844,13359,540570,10858,287339,7830,14338,2338,1774,649,212015,7713,6811,2020,2775,1486,15518,3212,1405,730,14113,2975,102274,6564,59640,5899,258,212,709,561,766,437,0,289,34018,5182,6883,1881,4861,1590,2022,915
5000900US0613,0613,"Congressional District 13 (109th Congress), California",643902,14465,493534,11565,204098,7864,44135,4847,1813,770,220082,8732,5719,2220,3241,2128,14446,2893,1271,797,13175,2801,150368,9636,55805,8672,1556,1398,1519,1743,1708,918,435,387,80800,8701,8545,2384,6513,2226,2032,869
5000900US0614,0614,"Congressional District 14 (109th Congress), California",651056,16395,524902,13898,363667,11047,19212,3859,964,566,116658,7598,5295,2488,2197,1071,16909,3246,1006,1122,15903,2999,126154,10460,81466,7352,120,197,1599,2012,1069,925,0,289,38710,6828,3190,1194,1873,857,1317,759
5000900US0615,0615,"Congressional District 15 (109th Congress), California",664233,15568,538944,11973,270499,9953,14998,3150,2372,867,229876,10026,1498,901,4644,2361,15057,3174,2246,1310,12811,2665,125289,10034,54304,8356,842,836,1598,1325,1130,709,329,435,59197,8397,7889,2973,6793,2868,1096,614
5000900US0616,0616,"Congressional District 16 (109th Congress), California",647847,15673,389655,10916,176821,7744,19537,3003,1354,557,174028,8428,2577,1265,1754,1067,13584,2923,1474,1034,12110,2642,258192,11159,128532,10702,693,682,1928,888,1049,729,642,602,115487,11033,9861,3360,6107,2486,3754,1987
5000900US0617,0617,"Congressional District 17 (109th Congress), California",641114,4951,340012,4468,269722,4322,13882,1233,2058,694,37267,1738,1889,186,1456,817,13738,2303,674,658,13064,2199,301102,2962,170781,8671,940,676,2689,1243,456,364,40,69,112480,8434,13716,3464,10055,2824,3661,1304
5000900US0618,0618,"Congressional District 18 (109th Congress), California",700850,13973,352878,9805,228870,6521,38055,4297,3663,1047,65349,6103,2106,802,774,543,14061,3447,1617,1186,12444,3102,347972,10797,212866,12346,1212,887,3721,1486,2484,1153,156,210,113939,11287,13594,2872,9316,2434,4278,1658
5000900US0619,0619,"Congressional District 19 (109th Congress), California",748104,16741,495198,11539,411474,9444,23870,3277,5071,1470,34462,4896,1667,744,1574,1680,17080,2935,789,578,16291,2920,252906,13866,153036,12164,1149,606,1923,1068,1168,808,0,289,84950,7979,10680,2180,7038,1968,3642,1491
5000900US0620,0620,"Congressional District 20 (109th Congress), California",702391,15894,226653,10398,133484,7160,43559,5484,3966,1069,35191,5614,574,407,1370,670,8509,1721,1026,513,7483,1584,475738,14912,254480,14695,1277,711,3207,1188,2009,1213,0,289,199995,12169,14770,3893,8334,2406,6436,2895
5000900US0621,0621,"Congressional District 21 (109th Congress), California",749852,12121,394627,8913,306037,6439,17447,3313,5425,1088,51818,4943,853,451,2481,1608,10566,2158,733,534,9833,2164,355225,10308,219279,11976,653,431,3297,1747,1661,922,0,289,121130,9767,9205,2065,5977,1694,3228,1572
5000900US0622,0622,"Congressional District 22 (109th Congress), California",738104,13630,534354,10750,439498,8121,41479,5349,4552,948,26744,3084,1473,654,1405,844,19203,2690,888,573,18315,2638,203750,10488,69242,7987,1983,1161,3039,1477,1207,758,0,289,115238,9087,13041,2323,9339,2096,3702,1403
5000900US0623,0623,"Congressional District 23 (109th Congress), California",637864,14791,356660,9710,293165,7995,11755,2155,1964,767,36499,4104,756,484,1540,792,10981,2008,815,527,10166,1829,281204,10993,169950,12233,2242,1254,3004,1708,1837,886,0,289,93340,9119,10831,2723,6976,2346,3855,1361
5000900US0624,0624,"Congressional District 24 (109th Congress), California",687724,12707,503077,8005,434389,6467,10955,1895,2811,875,37088,3994,1566,692,1357,810,14911,2498,595,359,14316,2426,184647,10469,63346,6562,275,272,2302,1009,1529,870,116,138,107767,10607,9312,2307,6848,2186,2464,1150
5000900US0625,0625,"Congressional District 25 (109th Congress), California",786155,24604,505541,18758,360240,15438,74003,9560,5225,1597,40810,5338,2576,1661,2808,1205,19879,3450,1370,672,18509,3321,280614,16169,102264,10408,2652,1647,2488,1008,1303,699,510,655,160289,14332,11108,3476,8616,3307,2492,1101
5000900US0626,0626,"Congressional District 26 (109th Congress), California",687990,21358,495597,15729,319308,12236,31014,5694,2001,878,126039,10037,1381,890,1506,712,14348,2944,1585,811,12763,2657,192393,13307,69955,7679,1417,864,1057,404,825,500,101,165,102664,10360,16374,4577,10351,2765,6023,2856
5000900US0627,0627,"Congressional District 27 (109th Congress), California",668799,22694,399366,16307,274015,12226,27604,4377,2776,1424,81866,8444,583,474,3647,1722,8875,1751,637,476,8238,1788,269433,18775,79610,9139,340,257,1177,796,3078,1425,450,738,166826,15654,17952,4698,16680,4650,1272,739
5000900US0628,0628,"Congressional District 28 (109th Congress), California",654761,24110,280890,13076,207620,10028,19319,3858,763,495,42599,5871,977,908,1882,972,7730,2474,449,397,7281,2372,373871,20606,149855,13722,256,167,1639,1020,707,611,0,289,199306,13526,22108,4623,21196,4593,912,639
5000900US0629,0629,"Congressional District 29 (109th Congress), California",651759,19306,489889,16814,274856,10742,36061,6605,1329,676,166540,10191,673,622,1584,962,8846,1808,1413,910,7433,1688,161870,12474,65802,7615,1506,1005,878,507,398,333,0,289,87123,10346,6163,1758,4821,1534,1342,850
5000900US0630,0630,"Congressional District 30 (109th Congress), California",650728,15402,594754,15907,487547,12293,20161,4829,1088,506,71329,6894,735,676,2476,1757,11418,2085,288,243,11130,2082,55974,7076,25221,4513,312,265,285,224,1117,791,0,289,23872,4552,5167,2845,3959,2696,1208,864
5000900US0631,0631,"Congressional District 31 (109th Congress), California",644707,24704,193726,11846,67641,5232,25861,4214,1077,501,89403,8393,1047,662,3764,1582,4933,1043,988,585,3945,891,450981,20781,144045,12196,499,381,2858,1156,1079,803,200,273,296312,17036,5988,2159,4017,1695,1971,1214
5000900US0632,0632,"Congressional District 32 (109th Congress), California",656579,21801,241342,11924,83215,6335,13378,3710,1798,1293,134565,9944,602,586,2527,1386,5257,1525,1298,662,3959,1427,415237,20147,150608,13745,1357,718,2172,823,2155,977,0,289,250152,17494,8793,2191,7808,2163,985,567
5000900US0633,0633,"Congressional District 33 (109th Congress), California",648535,18694,410603,14024,142017,8367,172842,9547,2814,1503,73923,7304,347,374,6733,2099,11927,2021,1140,633,10787,1916,237932,14977,87742,8647,2117,1660,1202,836,1104,583,103,170,142056,12633,3608,1333,2216,921,1392,921
5000900US0634,0634,"Congressional District 34 (109th Congress), California",667136,24516,133097,7599,55358,4102,30606,3828,2226,1270,38291,5721,957,898,2202,1175,3457,1311,709,601,2748,1250,534039,23601,241054,19090,1284,705,3089,1609,178,174,124,207,282054,16699,6256,2284,5598,2201,658,557
5000900US0635,0635,"Congressional District 35 (109th Congress), California",685806,26484,301627,12709,58032,4335,197108,12301,1097,714,34449,5729,1237,961,2604,1330,7100,1993,968,643,6132,1946,384179,22050,161075,12862,3591,1366,351,373,355,241,139,230,210410,18205,8258,2914,5900,2456,2358,1463
5000900US0636,0636,"Congressional District 36 (109th Congress), California",664004,18181,441935,14444,298301,11055,26057,4491,1685,718,91945,7992,4008,2814,2489,951,17450,3061,1462,903,15988,2900,222069,13113,98142,8955,884,430,2121,1153,652,360,393,354,106160,11402,13717,3209,7269,2239,6448,2737
5000900US0637,0637,"Congressional District 37 (109th Congress), California",655632,24093,352667,17270,96258,5835,157821,11683,1481,763,80665,8748,4474,2432,2545,1209,9423,1848,998,482,8425,1876,302965,16609,82290,9697,1784,1006,914,576,862,508,1226,1331,207381,14238,8508,2377,5247,1921,3261,1370
5000900US0638,0638,"Congressional District 38 (109th Congress), California",660653,22506,172502,10860,75089,6731,18637,4529,1881,1270,71542,6354,1540,1457,1223,722,2590,1034,312,296,2278,940,488151,22279,211907,17614,900,593,1789,941,1968,967,0,289,260748,20348,10839,2555,8772,2483,2067,827
5000900US0639,0639,"Congressional District 39 (109th Congress), California",706730,22858,247771,13233,117847,8268,40656,6572,2296,1461,71438,6743,3329,1870,2693,1760,9512,2942,1166,803,8346,2659,458959,19060,160616,14936,1530,976,3109,1918,873,523,614,1009,278238,17221,13979,3456,10149,2329,3830,2155
5000900US0640,0640,"Congressional District 40 (109th Congress), California",672377,20929,452008,14936,288996,11985,14842,3219,2314,1193,128565,11039,1677,831,5217,3075,10397,2495,473,386,9924,2359,220369,14156,97869,11490,760,469,736,470,432,329,536,583,108715,11649,11321,2626,9005,2523,2316,997
5000900US0641,0641,"Congressional District 41 (109th Congress), California",770206,20442,513788,14807,417823,13001,43221,5840,6097,1640,30805,4199,1438,808,1534,747,12870,2733,1263,633,11607,2581,256418,18548,133910,13560,1090,710,2405,983,1055,566,68,111,109618,11919,8272,2206,5303,1679,2969,1402
5000900US0642,0642,"Congressional District 42 (109th Congress), California",687751,17825,507222,15319,331059,13071,20841,4317,1662,922,138822,10261,641,525,1359,895,12838,3288,598,442,12240,3199,180529,12358,71678,7417,1519,933,1658,1031,1193,532,0,289,96040,10580,8441,1952,6583,1794,1858,790
5000900US0643,0643,"Congressional District 43 (109th Congress), California",729476,20571,253829,13184,124345,8691,83428,7302,2458,894,28558,4780,2767,1056,3465,2349,8808,2287,984,686,7824,2165,475647,18291,300354,17152,1485,701,2461,1359,1386,749,0,289,156885,12743,13076,3554,9875,3209,3201,1367
5000900US0644,0644,"Congressional District 44 (109th Congress), California",827843,18070,483013,12998,368779,12299,38951,4901,4191,2077,52163,4654,1511,977,1971,1407,15447,2788,2295,986,13152,2448,344830,14362,139896,12475,1721,1032,2566,1221,772,615,86,143,184747,14330,15042,3491,11228,2807,3814,1700
5000900US0645,0645,"Congressional District 45 (109th Congress), California",826129,21792,496169,13267,358634,10327,53132,5704,2900,934,37913,4745,2037,984,23756,5389,17797,3349,907,610,16890,3212,329960,15771,159259,12135,2194,1365,2261,1102,914,698,488,462,153371,11681,11473,2660,10485,2618,988,412
5000900US0646,0646,"Congressional District 46 (109th Congress), California",644395,20529,521763,15390,386048,12279,10022,2296,1503,628,109162,9836,1886,993,2266,1198,10876,2064,446,358,10430,2035,122632,11119,59645,7778,753,628,335,309,942,615,126,150,55388,8559,5443,2033,4185,1817,1258,672
5000900US0647,0647,"Congressional District 47 (109th Congress), California",649040,21907,198761,12149,86779,7244,7441,1956,783,451,92401,10883,4075,1580,2480,1962,4802,1593,666,763,4136,1376,450279,18304,284713,16350,269,376,1078,825,1040,905,0,289,159168,15289,4011,1308,3193,1242,818,547
5000900US0648,0648,"Congressional District 48 (109th Congress), California",689639,17830,574826,13304,426198,11343,12054,2662,2334,1196,114841,8201,1089,1293,4946,1821,13364,2545,820,553,12544,2520,114813,12401,61650,9312,477,437,596,687,921,565,0,289,47151,8721,4018,1046,3001,947,1017,560
5000900US0649,0649,"Congressional District 49 (109th Congress), California",749162,22463,483660,14598,390531,13450,34181,5658,5898,1218,33868,5274,1631,916,3445,1689,14106,2858,1018,513,13088,2803,265502,17984,116669,10572,1171,647,2340,1934,764,560,0,289,131950,14481,12608,2585,7886,1896,4722,1826
5000900US0650,0650,"Congressional District 50 (109th Congress), California",710358,17784,562248,14631,435076,11635,10592,2725,1719,838,93194,7619,3161,1188,1450,1028,17056,3700,935,691,16121,3561,148110,11222,99866,9273,922,708,703,385,1204,636,310,361,39569,7059,5536,1469,3761,1198,1775,754
5000900US0651,0651,"Congressional District 51 (109th Congress), California",683959,17699,275533,10999,123744,8228,49760,5101,3559,1159,79414,6776,2804,1407,1770,1001,14482,2607,932,658,13550,2631,408426,14545,290973,16508,1031,606,1190,539,914,519,446,574,103283,8368,10589,2370,6248,1475,4341,1598
5000900US0652,0652,"Congressional District 52 (109th Congress), California",650592,17862,541753,13864,440808,11792,22966,3918,3146,762,53643,5409,2497,1092,1011,599,17682,3228,1454,1184,16228,2955,108839,11054,74030,9883,1783,1533,1147,707,1442,637,122,202,23172,3984,7143,2474,3795,1253,3348,1889
5000900US0653,0653,"Congressional District 53 (109th Congress), California",643440,17266,440202,11151,317161,9094,47708,5134,3011,1237,55227,5149,3232,1166,1568,849,12295,2048,605,454,11690,1973,203238,12267,124243,11346,1230,737,3048,1384,1143,577,44,72,65975,6842,7555,1912,4267,1347,3288,1265
5000900US0801,0801,"Congressional District 1 (109th Congress), Colorado",624028,4511,416924,3839,320132,3472,61324,3230,3737,685,18698,1477,935,407,1832,913,10266,2743,346,362,9920,2727,207104,2981,111397,8008,1223,756,1955,1031,292,291,0,271,85267,7161,6970,1669,3621,1339,3349,1232
5000900US0802,0802,"Congressional District 2 (109th Congress), Colorado",681241,10796,558943,8146,511130,7687,5815,1315,3337,1152,28940,2135,156,165,814,585,8751,1901,206,332,8545,1906,122298,7373,71798,7794,442,375,2111,924,159,209,0,271,40588,6461,7200,2327,5449,1901,1751,912
5000900US0803,0803,"Congressional District 3 (109th Congress), Colorado",676395,2472,524596,1947,495788,2011,4438,769,9139,982,3656,933,161,194,949,788,10465,1482,757,381,9708,1434,151799,1550,99798,5252,735,483,2827,1040,388,304,0,271,41374,4278,6677,1765,3801,1115,2876,1384
5000900US0804,0804,"Congressional District 4 (109th Congress), Colorado",688513,6172,556436,5111,527178,5069,4648,964,2048,642,11583,1257,116,120,2400,1458,8463,1209,398,382,8065,1200,132077,4044,77500,4950,318,412,1019,553,1179,1447,0,271,46308,5103,5753,1693,4080,1428,1673,901
5000900US0805,0805,"Congressional District 5 (109th Congress), Colorado",679861,4288,593196,3517,515734,3659,34578,2341,4519,868,17147,1671,1581,386,908,526,18729,2739,856,433,17873,2747,86665,2703,39777,4220,2232,1347,2219,888,705,410,0,271,33239,3550,8493,1979,4386,1570,4107,1443
5000900US0806,0806,"Congressional District 6 (109th Congress), Colorado",744831,8529,691382,8759,629581,7876,18988,3055,2511,910,28073,2649,130,163,1212,570,10887,2168,732,493,10155,2134,53449,4677,30754,4022,331,310,596,310,246,191,0,271,17273,3597,4249,1381,3040,1259,1209,638
5000900US0807,0807,"Congressional District 7 (109th Congress), Colorado",658508,11444,477490,10274,400468,8892,41204,3810,3932,1080,18985,3238,621,405,1822,920,10458,2085,577,418,9881,2042,181018,8573,103936,8824,1626,1081,1211,654,3028,2860,45,75,63456,7161,7716,2451,4897,1963,2819,1509
5000900US0901,0901,"Congressional District 1 (109th Congress), Connecticut",696667,10505,608087,9137,475427,7666,93341,3355,1334,607,24728,2054,259,274,2958,1476,10040,2208,369,312,9671,2121,88580,4024,32670,4289,2732,1007,200,242,110,204,0,269,49400,5029,3468,1424,2839,1299,629,427
5000900US0902,0902,"Congressional District 2 (109th Congress), Connecticut",706619,6828,668071,6571,610224,6230,26553,1711,2422,522,18286,1528,379,396,1204,805,9003,1559,448,343,8555,1518,38548,1876,10713,1989,943,528,173,267,12,21,0,269,22326,2755,4381,2044,3626,1934,755,533
5000900US0903,0903,"Congressional District 3 (109th Congress), Connecticut",709165,9359,638393,9100,511507,7486,89389,5185,1395,637,25204,2035,42,74,3095,2168,7761,1616,437,319,7324,1627,70772,5807,37423,5735,2258,1046,156,187,182,242,0,269,26599,5265,4154,1447,3443,1402,711,404
5000900US0904,0904,"Congressional District 4 (109th Congress), Connecticut",694419,9475,590082,8068,475160,7452,75507,4100,371,331,28673,2703,105,123,4034,2092,6232,1404,691,446,5541,1303,104337,4928,57306,5434,2099,1105,0,269,316,386,91,152,41354,5565,3171,1245,2286,965,885,801
